id,brand,title,price,priceCurrency,description,specTableContent
94,Corsair,Corsair 32GB DDR4 Vengeance LPX 2666MHz Memory Kit Black,112.76,GBP,"32GB (2x16GB) Corsair DDR4 Vengeance LPX Black, PC4-21300 (2666), Non-ECC Unbuffered, CAS 16-18-18-35, XMP 2.0, 1.2V",
95,Canon,Canon PFI-102BK Black Matte Ink,47.48,GBP,Product InformationColour - Matte BlackCapacity -130mlProduct Type -Ink CartridgeShow more;,
96,,New Era 39THIRTY MLB New York Yankees Fullcap - 10298279,19.77,EUR,,
97,Nikon,Nikon D3500 Digital Camera with 18-55mm Lens,499.99,USD,"With the Nikon D3500 Interchangeable Lens Digital Camera from RC Willey, there will be beautiful pictures for all. This camera comes with a Nikon 18-55mm lens. You don't need to be a photographer to know a great photo when you see one. And you don't need to be a photographer to take a great photo—you just need the D3500. It's as easy to use as a point-and-shoot, but it takes beautiful DSLR photos and videos that get noticed. It feels outstanding in your hands, sturdy and balanced with controls where you want them. It's compact, durable and versatile, ideal for",
98,,SANDISK EXTREME PRO SDXC 256GB 170MB/S C10 U3,3.1999E2,NZD,"Our most powerful SDXC UHS-I memory card yet delivers performance that elevates your creativity.Product DescriptionOur most powerful SDXC UHS-I memory card yet delivers performance that elevates your creativity. Performance256 GB Extreme Pro SDXC memory card with up to 170 mb/s read speed and up to 90mb/s write speed for a faster post production workflow.SecurityBuilt-in write-protect switch prevents accidental data loss.CompatibilityCompatible with SDXC and SDXC UHS-I enabled host devices.Extreme durabilityIt’s built to withstand weather, water, shocks and other less-than-ideal conditions so you can rest assured that it’s good to go wherever your work takes you.Product SpecificationsSpecifications:Capacity: 256 GBRead Speed: up to",
99,Corsair,Corsair Vengeance LPX 32 GB - PC4-21300 - DIMM,189.00,EUR,"32GB (2x16GB) DDR4, 2666 Mhz, C16",
50,,HIKVISION DS-7216HUHI-K2 5 MEGAPIXEL (5MP) HYBRID 16 CHANNEL DVR,,,The HIKVISION DS-7216HUHI-K2 is the Fourth Generation TURBO 4 DVR. This DVR use H.264 and Duel stream video compression and uses a BNC interface for camera input. The TURBO range of DVRs are able to support up to 5MP HD-TVI Input. This range of DVRs has both VGA and HDMI outputs with an HDMI output at up to 4K Resolution (3840 x 2160).This DVR supports on HDD of up to 12TB. This DVR also has the additional benefit of supporting an additional 2x IP cameras of up to 6MP Resolution.,
100,KINGSTON,KINGSTON 64GB USB 3.0 DataTraveler SE9 G2 (Kovový) DTSE9G2/64GB,369.00,czk,"Lightweight, stylish USB 3.0 drive. Store, transfer and share up to 128GB of your favourite photos, videos, music and more with Kingston’s DataTraveler® SE9 G2 USB Flash drive. Its stylish, capless design means there’s no cap to lose, and its ultrasmall form factor fits any lifestyle.",
101,SWISS MILITARY HANOWA,Swiss Military Hanowa Navalus Day-Date 06-6278.04.001.07,7380.0000,UAH,Swiss Military Hanowa Navalus Day-Date 06-6278.04.001.07,
102,,Ceas Scufundari Citizen Promaster Eco-Drive BN2031-85E,2698.73,RON,"Informatii generaleBrandCitizenStilCasual, DiverColectiePromaster Eco-DriverTipBarbatescDisplayAnalogMecanismSolarProvenienta mecanismJaponiaRezistenta la apa200 m / 20 ATMIndicaOra, Minute, Secunde, Data,CadranCuloare cadranNegruMaterial geamCristal mineralTip citire cadranCifre arabe, linii si cercuriCarcasaForma carcaseiRotundaMaterial carcasaOtel inoxidabilCuloare carcasaArgintiuDimensiune carcasa46 mmGrosime carcasa16 mmCurea/BrataraMaterialOtel inoxidabilCuloareArgintiuCuloarea incuietorilorArgintiuLatime la telescop20 mmLungime bratara22 cmSistem de inchidereCatarama tip fluture cu butoane lateraleFinisaj brataraLucioasaDesignNetedaFunctiiCronografNuCronometruNuDataDaIluminareDaAlteleGreutate219 gr",
103,,"Apple iPad Air 2019 10,5 inch / zilver / 256 GB",,,,
104,,DVR 16 canaux 1080P 1U H.265,270000,XOF,,
105,ASUS,ASUS Strix Fusion Wireless Gaming Headset PC/PS4,119.98,GBP,"ASUS Strix Fusion Gaming Headset, Black, Touch Control, Neodymium Drivers, Wireless 2.4GHz, USB, PC/PS4",
106,Jabra,Jabra Biz 2300 USB Mono Headset,84,GBP,USB ConnectivityLightweight Monaural DesignCertified for both Unified Communications and Skype for Business (SFB) platforms360 Degree unbreakable boom arm | Reinforced Kevlar cordPeakerStop and IntelliTone protectionDigital Sound Processing (DSP)In-Line Cord ControlAvailable in both Monaural and Binaural wearing stylesAccessories for the Jabra Biz 2300 Include:Leatherette ear cushionsFoam ear cushionsClipsCarry pouch,
107,Ubiquiti,Ubiquiti AirMax AC Sector 22dBi (AM-5AC22-45),162.7400,USD,"5GHz Antenna, 22dBi",
108,,Swiss Military Hanowa Flagship 06-5161.2.04.007,1895.00,SEK,,
109,,"PRIME B365M-A, Intel B365 Chipset, LGA 1151, HDMI, microATX Motherboard",95.43,USD,"ASUS PRIME B365M-A.ASUS Prime 300 Series motherboards provide the solid foundation needed for your first build, plus flexibility to grow with your ambitions. We've melded all the good stuff that's packed into the latest processors with essential ASUS design and engineering, so you benefit from industry-leading technologies — including automated system tuning, comprehensive cooling controls, and immersive onboard audio. When you build with an ASUS Prime 300 Series motherboard, you build smart, easy and affordably.",
49,,Epson C13T591700Stylus PRO 11880 Light Black,,,,
110,,"BenQ GW2480 23.8 inch LED IPS Monitor - Full HD, 5ms, Speakers",1.595E2,GBP,"Available at CCL: BenQ GW2480 23.8\"" Monitor. 1920 x 1080, LED Backlit IPS Panel. DisplayPort, HDMI and VGA",
79,Jabra,Casque Micro Jabra BIZ 2300 USB UC Duo,115.99,EUR,Casque Micro Jabra BIZ 2300 USB UC Duo,
111,D'Addario,"D'Addario - NYXL Nickel Wound, 11-52 Medium Top/Heavy Bottom",17.00,CAD,- NYXL Nickel Wound11-52 Medium Top/Heavy BottomNYXL1152,
112,Maxxis,"Maxxis Assegai Pneu pliable 29x2.50\"" DD TR 3C MaxxGrip, black",55.99,EUR,,
113,Liebherr,Liebherr SIGN 3556 Integrated In Column Freezer,1349.99,GBP,"Liebherr’s No Frost Freezer provides rapid freezing due to the cooling being fan assisted.With FrostSafe, the extra-high and removable drawers are closed all round. This means that the cold cannot dissipate so quickly when the appliance is open.Automatically reducing the freezer to -32°C to preserve the vial vitamins in your food, these freezers automatic SuperFrost function makes freezing simple. As soon as the food is frozen the freezer will automatically switch back to normal mode thus saving energy.All freezers with SmartFrost feature drawers and intermediate glass shelves underneath them which can be conveniently removed which is the perfect solution when",
114,,SANDISK - ULTRA UHS-I SDHC CARD (CLASS 10 32GB 48MB/S),192.50,SEK,SANDISK ULTRA UHS-I SDHC CARD (CLASS 10 32GB 48MB/S) (SDSDUNB-032G-GN3IN) - Minnesstorlek: 32GB - Typ: SDHC,
115,,"GIGABYTE SSD 240GB, 2.5, SATA III, 500MBs/420MBs, Retail",300,Kn,"Box Weight Brutto (kg): 0.05 kg , Depth (mm): 100 mm , Device Location: Internal , EAN Code: 4719331803711 , External Data Bit Rate: 6 Gbps , Form Factor: 2.5"" , Height (mm): 7 mm , Kapacitet: 240 GB , Maximum Non-Operating Ambient Temperature: 85 °C , Maximum Operating Ambient Temperature: 70 °C , Maximum Power Consumption: 2.61 W , Maximum Random Read Rate: 50000 IOPS , Maximum Random Write Rate: 75000 IOPS , Maximum Sequential Read Rate: 500 MB/s , Maximum Sequential Write Rate: 420 MB/s , Mean Time Between Failures: 2000000 hr , Memory Technology: NAND Flash ,",
116,,TP-LINK - 16-PORT GIGABIT EASY SMART SWITCHIN PERP,1039.00,NOK,TP-LINK 16-PORT GIGABIT EASY SMART SWITCHIN PERP (TL-SG1016DE) - Produkt: Styrt - Porter: 16 - Hastighet: 1Gbps,
117,Epson,"Epson Tinte T5917 Light Black, 700 ml",260.20,EUR,,
118,CORSAIR,"Memorie Corsair Vengeance LPX Red, 2x8GB DDR4, 2400MHz, CL16",429,RON,Garantie 999 luni,
119,SAMSUNG,"Samsung C27F390FHU 68,6 cm (27 inch) 1920 x 1080 Pixels Full HD LED Zwart",209,EUR,"Samsung C27F390FHU 68,6 cm (27 inch) 1920 x 1080 Pixels Full HD LED Zwart",
120,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",85.00,USD,,
66,Kingston,Storage Kingston DataTraveler 64GB USB3.0 G3,6.90,EUR,DataTraveler 100 G3 64GB,
121,,Ballistix MAX - DDR4 - 16 GB: 2 x 8 GB - DIMM 288-pin - unbuffered,192.99,USD,"Crucial Ballistix MAX gaming memory is designed for extreme overclocking and engineered for the latest AMD and Intel platforms. A high-quality black extruded aluminum heat spreader provides maximum heat dissipation, while an on-DIMM sensor allows for real-time temperature monitoring. RGB modules have 16 RGB LEDs in 8 zones that can be controlled with software. Remove the lightbar for further 3D-print customization. With hundreds of awards, multiple esport championships, and numerous overclocking world records under its belt, Crucial Ballistix MAX memory sets the standard for performance.",
122,,Gigabyte Z490 Vision G Intel LGA1200 MAinboard (Warranty 3years with CDL),408.00,SGD,Warranty : 3 Years with Local Distributor - CDL,
123,Shimano,"Shimano SHIM,BB CUPSET,XT",25.99,USD,,
124,,"Netgear prosafe plus- switch - 8 x 10/100/1000 - desktop, montaggio a parete",38.52,EUR,SWITCH 8 10/100/1000,
125,,50ct Pro-Matte Black Standard Deck Protectors,2.49E0,GBP,Solid color Deck Protectors with Ultra PRO's hologram quality seal. Clear side uses non-glare matte material for softer feel and smoother shuffle. Stores and protects standard sized cards. 50-count pack. All Ultra PRO Deck Protectors are archival-safe and acid-free.,
126,,WD My Passport 4TB Sort,1362.91,NOK,"USB 3.2 Gen 1, WD Backup software",
127,Canon,Canon EF 100mm f/2.8 L Macro IS USM,979,EUR,"L-series qualityThe L-series is Canon's flagship professional lens range, representing the best in precision-designed EF optics. L-series lenses combine superior performance with superlative handling, and are resistant to dust and moisture.Hybrid Image StabilizerThe new Image Stabilizer designed specifically for inclusion in a macro lens. It is able to correct lens shift movement as well as the angular movement that most IS systems can correct. This provides 2-stops of correction during 1.0x magnification, increasing to 3-stops at 0.5x magnification and 4-stops during normal shooting.Ultra low dispersion (UD) lens element ensures high image qualityA UD element within the lens design effectively removes",
70,,Switch Netgear 48Port 10/100/1000 GS748Tv5,1617.31,PLN,"NETGEAR ProSafe GS748Tv5 - Switch - L3 Lite - Managed - 48 x 10/100/1000 + 2 x Gigabit SFP + 2 x combo Gigabit SFP - desktop, rack-mountable",
128,,Seiko Basics Quartz Chronograaf SNDC31P1,199.00,EUR,Seiko Basics Quartz Chronograaf SNDC31P1,
129,,D'Addario EJ74Phosphor Bronze Medium Mandolin Strings,12.00,USD,"EJ74, D'Addario's best selling mandolin set, is the standard established by David Grisman and Ricky Skaggs. Warm and bright phosphor bronze tone with the optimal blend of tight playing tension and strong projection. Loopend construction for universal fit.Phosphor Bronze was introduced to string making by D'Addario in 1974 and has become synonymous with warm, bright, and well balanced acoustic mandolin tone. D'Addario Phosphor Bronze strings are precision wound with corrosion resistant phosphor bronze onto a carefully drawn, hexagonally shaped, high carbon steel core. The result is long lasting, bright sounding tone with excellent intonation.FeaturesD'Addario's best selling mandolin setLoopend construction for",
130,,Replica watch TAG Heuer Formula 1 Blue Dial 43mm Men's Watch CAZ101K.BA0842,122.4,USD,"Are you looking for the AAA qualitywith low price replica TAG Heuer Formula 1 Blue Dial 43mm Men's Watch CAZ101K.BA0842 watch? Watchesyoga.co will be your good choice,We can offer Grand choice 1:1 Replica watches include almost all luxury brands,Offer the best replicas with a reasonable price,It is the best Choice below $300.Basic information for Genuine watchBasic InfoReference number CAZ101K-BA0842Brand TAG HeuerModel Formula 1 QuartzMovement QuartzCase material SteelBracelet material SteelCondition NewGender Men's watch/UnisexCaliberMovement QuartzCaseCase material SteelCase diameter 43 mmWater resistance 20 ATMBezel material SteelGlass Sapphire GlassDial BlueBracelet/strapBracelet material SteelBracelet color SteelClasp Fold claspClasp material SteelFunctionsChronograph, Date, TachymeterOthersSmall Seconds, Luminescent Numerals, Luminescent",
131,Swiss Military Hanowa,Swiss Military Hanowa06-4226.30.003.03 Immersion Uhr,244.95,EUR,Blue Swiss Made Chrono Diver with DayDate,
132,,Canon CL211 Regular High Yield Tri-Color Inkjet Cartridge Remanufactured,17.95,USD,"Crazy Inkjets is a leading supplier of high quality printing supplies for your Canon CL211 printer cartridge. CrazyInkjets products are guaranteed to meet or exceed the quality, reliability and yield standards of the original equipment remanufacturer. The units are tested to ensure compliance with original specifications and performance criteria and offer a sound and economical alternative to the expensive brand-name products.",
133,Hikvision,Hikvision DS-7616NI-K2/16P 16 Channel Network Video Recorder NVR 4K HDMI VGA ANPR,263.00,GBP,,
9,,Blackmagic Design ATEM Production Studio 4K Live Switcher,1695,USD,"Supports NTSC/PAL/HD/UltraHD 4K @ 10-bit Supports 4K Resolution Over SDI or HDMI 4 x 6G-SDI & 4 x HDMI Inputs (4k/HD/SD) Tri-Sync/Blackburst Ref. Sync Input 8 x Built-in Frame Synchronizers Multiview Monitoring in HD Program Outputs in SD/HD/4K HD 1 x Upstream & 2 x Downstream Keyers Audio: 10 x Input, 2 Channel Mixer Hardware or Software Mac/PC Control",
134,,Omega Seamaster Diver 300MTitanium and 18k Rose Gold Mens watch 210.60.42.20.99.001,,,,
135,,"Gigabyte SSD 240GB 2.5\"" Serial ATA III",38.538568,EUR,,
136,,"3M - Privacy filter framed lightweight 18,1\""\""-20\""\"" widescreen",1686.00,SEK,"3M Privacy filter framed lightweight 18, 1\""\""-20\""\"" widescreen (7000059517) - Typ: Skärmskydd",
17,,Kape New Era Oakland Raiders HM Knitted Cap,239,HRK,,
137,,DVR Standalone HIKVISION DS-7204HQHI-K1,309,RON,,
138,,Switch Netgear 52Port 10/100/1000 GS752TX,5330.19,PLN,NETGEAR ProSAFE S3300-52X - Switch - smart - 48 x 10/100/1000 + 2 x 10Gb Ethernet + 2 x 10Gb Ethernet SFP+ - rack-mountable - AC 100/230 V,
139,LG,"LG C7 Series OLED55C7P - 55\"" OLED Smart TV - 4K UltraHD",1395.00,USD,"(function() { var js = window.document.createElement(\""script\""); js.src = '//www.shopperapproved.com/seals/certificate.js'; js.type = \""text/javascript\""; document.getElementsByTagName(\""head\"")[0].appendChild(js); })();",
140,,SANDISK MicroSDXC Extreme Pro 64GB 170MB/s A2 C10 V30 U3,479.20,DKK,64GB MicroSD Kort,
72,,TUF Gaming M5 Optical USB RGB Gaming Mouse With Heavy-Duty Omron Switches,56.80,USD,"TUF Gaming M5 TUF Gaming M5 is a compact ambidextrous gaming mouse that delivers the comfort, performance, and reliability that gamers demand. It's ergonomic and lightweight for prolonged campaigns, with a high-precision optical sensor that gives you an edge in battle. Backed by 50-million-click Omron® switches and a specialized coating for exceptional durability, the M5 is validated for tough duty. It also features customizable ASUS Aura Sync RGB lighting so you can dominate in personalized style. Ambidextrous Ergonomic Design TUF Gaming M5 has a compact, ambidextrous form factor that's optimized for swift gameplay using claw or fingertip grip. Ergonomic and",
141,,Kingston DataTraveler microDuo 128GB USB 3.0,28.59,GBP,Kingston DataTraveler microDuo 128GB USB 3.0,
142,Shimano,Shimano PD-R550 SPD-SL pedal black,55.19,EUR,"Shimano PD-R550 SPD-SL pedal blackRoad bike pedals in Tiagra quality. The low cost entry into the SPD-SL system.- Wide pedal platform for foot-pedal stability- Low maintenance sealed cartridge axle unit- Large binding target for quick engagement- Adjustable cleat tension with indicators- Use: Road Series- Model: PD-R550- SPD-SL: single sided- Pedal axle: Chromoly steel- Sealed mechanism: Yes- Release tension adjustable: Yes- Pedal body: Aluminum painted- Pedal body cover: Plastic- Cleats: SM-SH11, Cleats optional: SM-SH10/SM-SH12- Weight: 310g / pairDelivery: incl.cleats",
143,SONY,SONY Sony FE 28mm f/2 Lens,449.99,USD,,
144,,Hikvision DS-7216HQHI-K1 Turbo HD DVR,350.00,SGD,,
73,Brother,Brother LC225XL G2 Magenta - Compatible,9.85,GBP,Brother LC225XL G2 Magenta - Compatible,
145,,ASUS - ROG STRIX B450-E GAMING AM4 DDR4 HDMI/DP ATX,1416.25,DKK,"ASUS ROG STRIX B450-E GAMING AM4 DDR4 HDMI/DP ATX (ROG STRIX B450-E GAMING) - Processor-socket: Socket AM4 - Chipset: AMD B450 - M.2 Slot: 1 - Hukommelses slots: 4 x DIMM, DDR4 - Maksimal RAM-frekvens: 3533MHz - Max hukommelse understøttet: 64GB - Form Factor: ATX",
146,,TP-LINK - switch - 24 x 10/100 - desktop,43.44,EUR,SWITCH 24 10/100 1U R METALLO,
147,,KINGSTON 256GB USB 3.0 DATATRAVELER 100 G3,1124.74,ZAR,,
148,Ubiquiti Networks (UBNT),Ubiquiti EdgeSwitch 16 Port 150W Layer 3 Managed PoE Switch,329.14,GBP,Ubiquiti EdgeSwitch 16 Port 150W Layer 3 Managed PoE Switch (16x Gigabit Ports 150W),
109,,"PRIME B365M-A, Intel B365 Chipset, LGA 1151, HDMI, microATX Motherboard",95.43,USD,"ASUS PRIME B365M-A.ASUS Prime 300 Series motherboards provide the solid foundation needed for your first build, plus flexibility to grow with your ambitions. We've melded all the good stuff that's packed into the latest processors with essential ASUS design and engineering, so you benefit from industry-leading technologies — including automated system tuning, comprehensive cooling controls, and immersive onboard audio. When you build with an ASUS Prime 300 Series motherboard, you build smart, easy and affordably.",
